author,title,like,Link,Sequence,Date,User,Comment
,,,https://forums.hardwarezone.com.sg/eat-drink-man-woman-16/ceca-bui-chee-retrenched-wor-158th-report-so-kelian-edmwers-got-lobang-her-6358262-2.html,28,"17-08-2020, 02:28 PM",Medicated Oil,"The elephant in the room is not her being jobless.,It is the employers are looking for sinkie and pr to fill the job vacancies which is why she cannot find a job yet.,It is total BS."
,,,https://forums.hardwarezone.com.sg/eat-drink-man-woman-16/ceca-bui-chee-retrenched-wor-158th-report-so-kelian-edmwers-got-lobang-her-6358262-2.html,29,"17-08-2020, 02:28 PM",SatkiBoy,"She planning to go Germany liao... SG too low class for her,,Sent from Samsung SM-N960F using GAGT"
,,,https://forums.hardwarezone.com.sg/eat-drink-man-woman-16/ceca-bui-chee-retrenched-wor-158th-report-so-kelian-edmwers-got-lobang-her-6358262-2.html,30,"17-08-2020, 02:29 PM",sugaricing83,Madam ho ching can employ her!!
,,,https://forums.hardwarezone.com.sg/eat-drink-man-woman-16/ceca-bui-chee-retrenched-wor-158th-report-so-kelian-edmwers-got-lobang-her-6358262-3.html,31,"17-08-2020, 02:29 PM",SatkiBoy,"Later go back kena laped how?,,Sent from Samsung SM-N960F using GAGT"
,,,https://forums.hardwarezone.com.sg/eat-drink-man-woman-16/ceca-bui-chee-retrenched-wor-158th-report-so-kelian-edmwers-got-lobang-her-6358262-3.html,32,"17-08-2020, 02:30 PM",lazysundae,"if no more EP why still allowed to stay and look for job,,Sent from Anfield YNWA using GAGT"
,,,https://forums.hardwarezone.com.sg/eat-drink-man-woman-16/ceca-bui-chee-retrenched-wor-158th-report-so-kelian-edmwers-got-lobang-her-6358262-3.html,33,"17-08-2020, 02:30 PM",gerrychua,Thought only given 2 weeks after retrenchment for EP holder. How she manage to stay on for more than 3 months?
,,,https://forums.hardwarezone.com.sg/eat-drink-man-woman-16/ceca-bui-chee-retrenched-wor-158th-report-so-kelian-edmwers-got-lobang-her-6358262-3.html,34,"17-08-2020, 02:31 PM",daylight,"they r so good at this,,But being a foreigner has also made the job search more difficult she said, as one of the first few questions potential employers ask is whether she is a Singaporean or a permanent resident. ""I do feel discouraged because although I am not a local, I have worked hard. It does feel like I had to start over again, and that I am back to square one in terms of my career,"" she said."
,,,https://forums.hardwarezone.com.sg/eat-drink-man-woman-16/ceca-bui-chee-retrenched-wor-158th-report-so-kelian-edmwers-got-lobang-her-6358262-3.html,35,"17-08-2020, 02:32 PM",nymous,why it become sinkapore problem?
,,,https://forums.hardwarezone.com.sg/eat-drink-man-woman-16/ceca-bui-chee-retrenched-wor-158th-report-so-kelian-edmwers-got-lobang-her-6358262-3.html,36,"17-08-2020, 02:32 PM",knoxville,Faster help her get PR approved so all cannot question
,,,https://forums.hardwarezone.com.sg/eat-drink-man-woman-16/ceca-bui-chee-retrenched-wor-158th-report-so-kelian-edmwers-got-lobang-her-6358262-3.html,37,"17-08-2020, 02:32 PM",nymous,is st become ceca newspaper?
,,,https://forums.hardwarezone.com.sg/eat-drink-man-woman-16/ceca-bui-chee-retrenched-wor-158th-report-so-kelian-edmwers-got-lobang-her-6358262-3.html,38,"17-08-2020, 02:32 PM",Abjure,Jin satki earn 4k can be called expat nowadayd
,,,https://forums.hardwarezone.com.sg/eat-drink-man-woman-16/ceca-bui-chee-retrenched-wor-158th-report-so-kelian-edmwers-got-lobang-her-6358262-3.html,39,"17-08-2020, 02:33 PM",lenscapes,The hubby can retrench/quit/sack n happily go back to her motherland with her
,,,https://forums.hardwarezone.com.sg/eat-drink-man-woman-16/ceca-bui-chee-retrenched-wor-158th-report-so-kelian-edmwers-got-lobang-her-6358262-3.html,40,"17-08-2020, 02:37 PM",Tony.Manero,Smells like propaganda
,,,https://forums.hardwarezone.com.sg/eat-drink-man-woman-16/ceca-bui-chee-retrenched-wor-158th-report-so-kelian-edmwers-got-lobang-her-6358262-3.html,41,"17-08-2020, 02:38 PM",Tony.Manero,It's almost like asking people to be sympathetic to their plight. Doesn't it sound like propaganda?
,,,https://forums.hardwarezone.com.sg/eat-drink-man-woman-16/ceca-bui-chee-retrenched-wor-158th-report-so-kelian-edmwers-got-lobang-her-6358262-3.html,42,"17-08-2020, 02:38 PM",lbcben,sg her stepping stone mah.....her final destination is Germany
,,,https://forums.hardwarezone.com.sg/eat-drink-man-woman-16/ceca-bui-chee-retrenched-wor-158th-report-so-kelian-edmwers-got-lobang-her-6358262-3.html,43,"17-08-2020, 02:40 PM",gravity_infinity,🙄🙄🙄🙄🙄🙄🙄🙄is it a virtue signaling article?
,,,https://forums.hardwarezone.com.sg/eat-drink-man-woman-16/ceca-bui-chee-retrenched-wor-158th-report-so-kelian-edmwers-got-lobang-her-6358262-3.html,44,"17-08-2020, 02:41 PM",gravity_infinity,ya loh...how come ah?
,,,https://forums.hardwarezone.com.sg/eat-drink-man-woman-16/ceca-bui-chee-retrenched-wor-158th-report-so-kelian-edmwers-got-lobang-her-6358262-3.html,45,"17-08-2020, 02:41 PM",HellriderZD,"Wait ho Ching go whack us on FB again ah,,Sent from Xiaomi MI 8 LITE using GAGT"
,,,https://forums.hardwarezone.com.sg/eat-drink-man-woman-16/ceca-bui-chee-retrenched-wor-158th-report-so-kelian-edmwers-got-lobang-her-6358262-4.html,46,"17-08-2020, 02:44 PM",m/mink,"$4k a month is call expat? Did they house her in a private service apartment?,,She can take the next flight back to India. Nobody cares."
,,,https://forums.hardwarezone.com.sg/eat-drink-man-woman-16/ceca-bui-chee-retrenched-wor-158th-report-so-kelian-edmwers-got-lobang-her-6358262-4.html,47,"17-08-2020, 02:45 PM",whitecabbage,The smugness and the entitlement of foreigners here is amazing
,,,https://forums.hardwarezone.com.sg/eat-drink-man-woman-16/ceca-bui-chee-retrenched-wor-158th-report-so-kelian-edmwers-got-lobang-her-6358262-4.html,48,"17-08-2020, 02:45 PM",ponpokku,"lobang? sure.,,"
,,,https://forums.hardwarezone.com.sg/eat-drink-man-woman-16/ceca-bui-chee-retrenched-wor-158th-report-so-kelian-edmwers-got-lobang-her-6358262-4.html,49,"17-08-2020, 02:45 PM",2359_hrs,"No wonder employers love her, so cheap for  7 years experience. Drawing fresh grad pay equivalent since they no CPF.,,Sent from Ten kkj Thanks using GAGT"
,,,https://forums.hardwarezone.com.sg/eat-drink-man-woman-16/ceca-bui-chee-retrenched-wor-158th-report-so-kelian-edmwers-got-lobang-her-6358262-4.html,50,"17-08-2020, 02:46 PM",edwinyahoo,Absolutely agree with you.
,,,https://forums.hardwarezone.com.sg/eat-drink-man-woman-16/ceca-bui-chee-retrenched-wor-158th-report-so-kelian-edmwers-got-lobang-her-6358262-4.html,51,"17-08-2020, 02:46 PM",suzukaze,"We just need few more trees to fall,"
,,,https://forums.hardwarezone.com.sg/eat-drink-man-woman-16/ceca-bui-chee-retrenched-wor-158th-report-so-kelian-edmwers-got-lobang-her-6358262-4.html,52,"17-08-2020, 02:48 PM",Batavia King,Hopefully she gain employment soon.
,,,https://forums.hardwarezone.com.sg/eat-drink-man-woman-16/ceca-bui-chee-retrenched-wor-158th-report-so-kelian-edmwers-got-lobang-her-6358262-4.html,53,"17-08-2020, 02:48 PM",laopokcar_g,"Give her pink ic lah. It's cheap anyway,,Sent from - CECA is Corporates Enriched, Citizens Angry -  using GAGT"
,,,https://forums.hardwarezone.com.sg/eat-drink-man-woman-16/ceca-bui-chee-retrenched-wor-158th-report-so-kelian-edmwers-got-lobang-her-6358262-4.html,54,"17-08-2020, 02:48 PM",Nevereatrice,They hope sinkies will forever entrap and circle around in the skill upgrade propaganda while they import ceca  behind song song
,,,https://forums.hardwarezone.com.sg/eat-drink-man-woman-16/ceca-bui-chee-retrenched-wor-158th-report-so-kelian-edmwers-got-lobang-her-6358262-4.html,55,"17-08-2020, 02:49 PM",satayxp,"wtf 4k monthly only? this is not talent just economic refugee,why the fark is she doing here?,wat can she do tat our fresh grads can't?"
,,,https://forums.hardwarezone.com.sg/eat-drink-man-woman-16/ceca-bui-chee-retrenched-wor-158th-report-so-kelian-edmwers-got-lobang-her-6358262-4.html,56,"17-08-2020, 02:49 PM",edwinyahoo,She should sent her plea to Modi an wait if he is able to help her
,,,https://forums.hardwarezone.com.sg/eat-drink-man-woman-16/ceca-bui-chee-retrenched-wor-158th-report-so-kelian-edmwers-got-lobang-her-6358262-4.html,57,"17-08-2020, 02:49 PM",berger,"i thought foreigners bring in good jobs for us and are supposed to complement our workforce...,,so what kind of talent/jobs with a salary of $4000 locals cannot fill???"
,,,https://forums.hardwarezone.com.sg/eat-drink-man-woman-16/ceca-bui-chee-retrenched-wor-158th-report-so-kelian-edmwers-got-lobang-her-6358262-4.html,58,"17-08-2020, 02:51 PM",edwinyahoo,"Yes, asap from where she originates from."
,,,https://forums.hardwarezone.com.sg/eat-drink-man-woman-16/ceca-bui-chee-retrenched-wor-158th-report-so-kelian-edmwers-got-lobang-her-6358262-4.html,59,"17-08-2020, 02:52 PM",laopokcar_g,"She can allow GLC and pap to song song invest and lose money in India!,,The main advantage over hiring a Singaporean,,Sent from - CECA is Corporates Enriched, Citizens Angry -  using GAGT"
,,,https://forums.hardwarezone.com.sg/eat-drink-man-woman-16/ceca-bui-chee-retrenched-wor-158th-report-so-kelian-edmwers-got-lobang-her-6358262-4.html,60,"17-08-2020, 02:52 PM",edwinyahoo,"Yes, asap from where she originated from...."
,,,https://forums.hardwarezone.com.sg/eat-drink-man-woman-16/ceca-bui-chee-retrenched-wor-158th-report-so-kelian-edmwers-got-lobang-her-6358262-5.html,61,"17-08-2020, 02:52 PM",SMLJMIW,Since when did ST become Sanskrit Times?
,,,https://forums.hardwarezone.com.sg/eat-drink-man-woman-16/ceca-bui-chee-retrenched-wor-158th-report-so-kelian-edmwers-got-lobang-her-6358262-5.html,62,"17-08-2020, 02:54 PM",PatrickTheStarFish,"She should FO from Singapore,,Nobody cares"
,,,https://forums.hardwarezone.com.sg/eat-drink-man-woman-16/ceca-bui-chee-retrenched-wor-158th-report-so-kelian-edmwers-got-lobang-her-6358262-5.html,63,"17-08-2020, 02:56 PM",Albedo,Already drop hints on where she is going after getting SG passport.
,,,https://forums.hardwarezone.com.sg/eat-drink-man-woman-16/ceca-bui-chee-retrenched-wor-158th-report-so-kelian-edmwers-got-lobang-her-6358262-5.html,64,"17-08-2020, 03:00 PM",Albedo,"Complement ki lan.,She is just to make up the numbers so that India happy and Temasek can happily go there ""invest""."
,,,https://forums.hardwarezone.com.sg/eat-drink-man-woman-16/ceca-bui-chee-retrenched-wor-158th-report-so-kelian-edmwers-got-lobang-her-6358262-5.html,65,"17-08-2020, 03:08 PM",Medicated Oil,"Her nationality is already stated and covered in the application form that she submitted before attending the interview.,So, why would the employers ask her such a stupid question ?,,The press is really treating sinkie as idiots to spin such a tale in their papers and expecting sinkie to believe it."
,,,https://forums.hardwarezone.com.sg/eat-drink-man-woman-16/ceca-bui-chee-retrenched-wor-158th-report-so-kelian-edmwers-got-lobang-her-6358262-5.html,66,"17-08-2020, 03:09 PM",Medicated Oil,The Empress is happy to continue her losing streak and achieve greater loss with our money.
,,,https://forums.hardwarezone.com.sg/eat-drink-man-woman-16/ceca-bui-chee-retrenched-wor-158th-report-so-kelian-edmwers-got-lobang-her-6358262-5.html,67,"17-08-2020, 03:40 PM",Woshileeroy,"Heng I jobless from april, I learnt 18 languages, 12 types of martial arts. Mastered kage bushin no jitsu and rasengan while learning too. Now almost mastering kamehameha.."
,,,https://forums.hardwarezone.com.sg/eat-drink-man-woman-16/ceca-bui-chee-retrenched-wor-158th-report-so-kelian-edmwers-got-lobang-her-6358262-5.html,68,"17-08-2020, 03:42 PM",FappingKing,"Why is this news?,,A random ceca jobless got what to do with us?"
,,,https://forums.hardwarezone.com.sg/eat-drink-man-woman-16/ceca-bui-chee-retrenched-wor-158th-report-so-kelian-edmwers-got-lobang-her-6358262-5.html,69,"17-08-2020, 03:44 PM",dannytan87,"呃呃呃呃呃呃呃呃呃呃。。。。。,,干我何事？？？？？？？？"
,,,https://forums.hardwarezone.com.sg/eat-drink-man-woman-16/ceca-bui-chee-retrenched-wor-158th-report-so-kelian-edmwers-got-lobang-her-6358262-5.html,70,"17-08-2020, 03:44 PM",edwinyahoo,I won't be suprised if soon the SPH ST kelapa will be from CECA.
,,,https://forums.hardwarezone.com.sg/eat-drink-man-woman-16/ceca-bui-chee-retrenched-wor-158th-report-so-kelian-edmwers-got-lobang-her-6358262-5.html,71,"17-08-2020, 03:45 PM",tank_t,"Why 4k need to hire ft?? If really talent should get way way higher salary. This is direct job competition with local.,,We need talent, and good talents. Company must be willingly to pay for them."
,,,https://forums.hardwarezone.com.sg/eat-drink-man-woman-16/ceca-bui-chee-retrenched-wor-158th-report-so-kelian-edmwers-got-lobang-her-6358262-5.html,72,"17-08-2020, 03:53 PM",edwinyahoo,"ST have nothing better to publish.,One of the ""victim"" was retrenched at the age of 29 and she said ""I never expected to be retrenched at my age"" must be in comfort zone and complacent for too long.,She also said that her pregnancy was ""unexpected"" really made my head spin.....,During old days, nurses will say ""when having sex shiok shiok,, when giving birth scream and shout"""
,,,https://forums.hardwarezone.com.sg/eat-drink-man-woman-16/ceca-bui-chee-retrenched-wor-158th-report-so-kelian-edmwers-got-lobang-her-6358262-5.html,73,"17-08-2020, 03:55 PM",mewmew,dome 3 also leeject this trash
,,,https://forums.hardwarezone.com.sg/eat-drink-man-woman-16/ceca-bui-chee-retrenched-wor-158th-report-so-kelian-edmwers-got-lobang-her-6358262-5.html,74,"17-08-2020, 03:56 PM",yonglimm,
,,,https://forums.hardwarezone.com.sg/eat-drink-man-woman-16/ceca-bui-chee-retrenched-wor-158th-report-so-kelian-edmwers-got-lobang-her-6358262-5.html,75,"17-08-2020, 03:57 PM",BeezaBabu,"cannot be bothered with CECA thrash.,,we should be looking out for fellow singaporeans"
,,,https://forums.hardwarezone.com.sg/eat-drink-man-woman-16/ceca-bui-chee-retrenched-wor-158th-report-so-kelian-edmwers-got-lobang-her-6358262-6.html,76,"17-08-2020, 03:57 PM",icansing,"$4k is talent a?,"
,,,https://forums.hardwarezone.com.sg/eat-drink-man-woman-16/ceca-bui-chee-retrenched-wor-158th-report-so-kelian-edmwers-got-lobang-her-6358262-6.html,77,"17-08-2020, 03:59 PM",alamakbabi,i am overjoyed after reading this
,,,https://forums.hardwarezone.com.sg/eat-drink-man-woman-16/ceca-bui-chee-retrenched-wor-158th-report-so-kelian-edmwers-got-lobang-her-6358262-6.html,78,"17-08-2020, 04:04 PM",yonglimm,
,,,https://forums.hardwarezone.com.sg/eat-drink-man-woman-16/ceca-bui-chee-retrenched-wor-158th-report-so-kelian-edmwers-got-lobang-her-6358262-6.html,79,"17-08-2020, 04:05 PM",makann,"whats the point behind such article???    our problem these foreigners lost their jobs????,,heng, i dont subscribe or buy this paper"
,,,https://forums.hardwarezone.com.sg/eat-drink-man-woman-16/ceca-bui-chee-retrenched-wor-158th-report-so-kelian-edmwers-got-lobang-her-6358262-6.html,80,"17-08-2020, 04:06 PM",Kumar22,"Banglas are not choosy so I gather.,,She might find many job openings in this field or on the field, as the case may be..."
,,,https://forums.hardwarezone.com.sg/eat-drink-man-woman-16/ceca-bui-chee-retrenched-wor-158th-report-so-kelian-edmwers-got-lobang-her-6358262-6.html,81,"17-08-2020, 04:06 PM",SatkiBoy,"Bui snake,,Sent from Samsung SM-N960F using GAGT"
,,,https://forums.hardwarezone.com.sg/eat-drink-man-woman-16/ceca-bui-chee-retrenched-wor-158th-report-so-kelian-edmwers-got-lobang-her-6358262-6.html,82,"17-08-2020, 04:09 PM",DjumbaDjumba,I cannot make any more comment about CECA. They are Pinky's wife fav pet. i scared kena lashed out by her
,,,https://forums.hardwarezone.com.sg/eat-drink-man-woman-16/ceca-bui-chee-retrenched-wor-158th-report-so-kelian-edmwers-got-lobang-her-6358262-6.html,83,"17-08-2020, 04:10 PM",LordDeathZ,Can sleep well tonight!
,,,https://forums.hardwarezone.com.sg/eat-drink-man-woman-16/ceca-bui-chee-retrenched-wor-158th-report-so-kelian-edmwers-got-lobang-her-6358262-6.html,84,"17-08-2020, 05:05 PM",Wilberttt,"We locals face the same challenges and more. We have no alternative while they can just go back home.,,,"
,,,https://forums.hardwarezone.com.sg/eat-drink-man-woman-16/ceca-bui-chee-retrenched-wor-158th-report-so-kelian-edmwers-got-lobang-her-6358262-6.html,85,"17-08-2020, 05:06 PM",Successor.,"$2,000 don’t mind hiring her"
,,,https://forums.hardwarezone.com.sg/eat-drink-man-woman-16/ceca-bui-chee-retrenched-wor-158th-report-so-kelian-edmwers-got-lobang-her-6358262-6.html,86,"17-08-2020, 05:07 PM",Evil_Boss,take a flight back no one force her
,,,https://forums.hardwarezone.com.sg/eat-drink-man-woman-16/ceca-bui-chee-retrenched-wor-158th-report-so-kelian-edmwers-got-lobang-her-6358262-6.html,87,"17-08-2020, 05:08 PM",iwant2know,"Nabei cb 158 media really full of bullshìts,,Pls ask her fk back to her cuntry"
,,,https://forums.hardwarezone.com.sg/eat-drink-man-woman-16/ceca-bui-chee-retrenched-wor-158th-report-so-kelian-edmwers-got-lobang-her-6358262-6.html,88,"17-08-2020, 05:10 PM",krey,"noted.,,why never interview more local folks who kena retrench also."
,,,https://forums.hardwarezone.com.sg/eat-drink-man-woman-16/ceca-bui-chee-retrenched-wor-158th-report-so-kelian-edmwers-got-lobang-her-6358262-6.html,89,"17-08-2020, 05:14 PM",Why so serious,no FL market for her though. sad
,,,https://forums.hardwarezone.com.sg/eat-drink-man-woman-16/ceca-bui-chee-retrenched-wor-158th-report-so-kelian-edmwers-got-lobang-her-6358262-6.html,90,"17-08-2020, 05:14 PM",Shadow_Dancer,She can't go back to lapeland meh ?
,,,https://forums.hardwarezone.com.sg/eat-drink-man-woman-16/ceca-bui-chee-retrenched-wor-158th-report-so-kelian-edmwers-got-lobang-her-6358262-7.html,91,"17-08-2020, 05:16 PM",LemonSalmon,She can ask for help from an ugly man-monkey-looking lao aunty!
,,,https://forums.hardwarezone.com.sg/eat-drink-man-woman-16/ceca-bui-chee-retrenched-wor-158th-report-so-kelian-edmwers-got-lobang-her-6358262-7.html,92,"17-08-2020, 05:17 PM",HoraHoraHora,"Very transparent sia. Our journalists and scholars damn lousy, got no subtlety. Suddenly churn out so many news like this, only boomers will believe"
,,,https://forums.hardwarezone.com.sg/eat-drink-man-woman-16/ceca-bui-chee-retrenched-wor-158th-report-so-kelian-edmwers-got-lobang-her-6358262-7.html,93,"17-08-2020, 05:17 PM",Alpha_10,She lose her EP how come can still stay Singapore? They have few months to find job only right
,,,https://forums.hardwarezone.com.sg/eat-drink-man-woman-16/ceca-bui-chee-retrenched-wor-158th-report-so-kelian-edmwers-got-lobang-her-6358262-7.html,94,"17-08-2020, 05:17 PM",Hierophant,Nobody cares
